Order_ID,Date,Drug_Name,Category,Region,Distributor,Quantity,Unit_Price,Expiry_Days_Left,Total_Sales,Expired_Stock
1548,2025-05-17,Azithromycin,Injection,Gujarat,Apollo Pharmacy,216,93.43,373,20180.88,No
1549,2025-05-18,Paracetamol,Injection,Maharashtra,Apollo Pharmacy,353,14.52,199,5125.56,No
1550,2025-05-18,Azithromycin,Capsule,Gujarat,Wellness Forever,186,53.28,359,9910.08,No
1551,2025-05-18,Metformin,Tablet,Maharashtra,MedPlus,392,32.05,70,12563.6,No
1552,2025-05-18,Azithromycin,Tablet,Maharashtra,Apollo Pharmacy,252,74.2,90,18698.4,No
1553,2025-05-19,Azithromycin,Tablet,Delhi,Netmeds,64,52.98,316,3390.72,No
1554,2025-05-19,Insulin,Tablet,Maharashtra,Wellness Forever,150,153.15,280,22972.5,No
1555,2025-05-19,Insulin,Injection,Maharashtra,Wellness Forever,466,289.94,3,135112.04,No
1556,2025-05-19,Insulin,Syrup,Delhi,MedPlus,449,281.85,31,126550.65,No
1557,2025-05-20,Metformin,Syrup,Tamil Nadu,MedPlus,65,27.98,49,1818.7,No
1558,2025-05-20,Insulin,Tablet,Tamil Nadu,Wellness Forever,24,372.56,130,8941.44,No
1559,2025-05-20,Paracetamol,Injection,Delhi,Netmeds,194,6.19,270,1200.86,No
1560,2025-05-20,Amoxicillin,Tablet,Karnataka,MedPlus,323,73.89,366,23866.47,No
1561,2025-05-21,Paracetamol,Injection,Maharashtra,MedPlus,428,7.81,50,3342.68,No
1562,2025-05-21,Paracetamol,Syrup,Maharashtra,Wellness Forever,97,17.87,-11,1733.39,Yes
1563,2025-05-21,Insulin,Tablet,Delhi,Wellness Forever,106,354.77,77,37605.62,No
1564,2025-05-21,Amoxicillin,Tablet,Delhi,MedPlus,153,62.45,337,9554.85,No
1565,2025-05-22,Amoxicillin,Tablet,Karnataka,Apollo Pharmacy,17,72.61,78,1234.37,No
1566,2025-05-22,Amoxicillin,Capsule,Tamil Nadu,MedPlus,486,48.86,90,23745.96,No
1567,2025-05-22,Metformin,Capsule,Gujarat,Apollo Pharmacy,224,21.78,117,4878.72,No
1568,2025-05-22,Insulin,Syrup,Tamil Nadu,Wellness Forever,182,355.41,325,64684.62,No
1569,2025-05-23,Amoxicillin,Tablet,Maharashtra,Apollo Pharmacy,232,57.56,298,13353.92,No
1570,2025-05-23,Metformin,Tablet,Delhi,Netmeds,49,18.94,63,928.06,No
1571,2025-05-23,Azithromycin,Injection,Karnataka,Wellness Forever,191,79.54,196,15192.14,No
1572,2025-05-23,Azithromycin,Injection,Tamil Nadu,MedPlus,279,106.26,-8,29646.54,Yes
1573,2025-05-24,Metformin,Tablet,Karnataka,MedPlus,196,18.38,143,3602.48,No
1574,2025-05-24,Metformin,Tablet,Tamil Nadu,Wellness Forever,254,14.34,252,3642.36,No
1575,2025-05-24,Insulin,Injection,Maharashtra,Wellness Forever,487,328.0,133,159736.0,No
1576,2025-05-24,Insulin,Tablet,Gujarat,Netmeds,318,356.49,334,113363.82,No
1577,2025-05-25,Azithromycin,Tablet,Karnataka,Wellness Forever,240,48.05,75,11532.0,No
1578,2025-05-25,Amoxicillin,Tablet,Karnataka,MedPlus,392,44.39,220,17400.88,No
1579,2025-05-25,Azithromycin,Syrup,Gujarat,Netmeds,164,51.36,273,8423.04,No
1580,2025-05-25,Amoxicillin,Capsule,Karnataka,MedPlus,184,50.88,394,9361.92,No
1581,2025-05-26,Amoxicillin,Capsule,Karnataka,Apollo Pharmacy,345,57.02,340,19671.9,No
1582,2025-05-26,Insulin,Syrup,Tamil Nadu,Wellness Forever,124,337.21,152,41814.04,No
1583,2025-05-26,Paracetamol,Syrup,Tamil Nadu,Apollo Pharmacy,399,14.77,177,5893.23,No
1584,2025-05-26,Paracetamol,Tablet,Gujarat,MedPlus,320,14.31,171,4579.2,No
1585,2025-05-27,Metformin,Syrup,Maharashtra,Apollo Pharmacy,490,18.81,255,9216.9,No
1586,2025-05-27,Insulin,Tablet,Karnataka,Apollo Pharmacy,309,360.36,98,111351.24,No
1587,2025-05-27,Amoxicillin,Syrup,Maharashtra,MedPlus,27,58.28,369,1573.56,No
1588,2025-05-27,Paracetamol,Tablet,Gujarat,MedPlus,281,19.69,-5,5532.89,Yes
1589,2025-05-28,Amoxicillin,Tablet,Gujarat,Wellness Forever,21,68.05,39,1429.05,No
1590,2025-05-28,Paracetamol,Tablet,Tamil Nadu,Apollo Pharmacy,413,6.89,242,2845.57,No
1591,2025-05-28,Paracetamol,Tablet,Karnataka,Netmeds,310,15.14,49,4693.4,No
1592,2025-05-28,Paracetamol,Tablet,Delhi,Netmeds,201,9.88,156,1985.88,No
1593,2025-05-29,Insulin,Tablet,Gujarat,MedPlus,241,321.58,256,77500.78,No
1594,2025-05-29,Azithromycin,Capsule,Karnataka,MedPlus,452,45.57,134,20597.64,No
1595,2025-05-29,Amoxicillin,Tablet,Maharashtra,Apollo Pharmacy,102,40.49,346,4129.98,No
1596,2025-05-29,Insulin,Syrup,Tamil Nadu,MedPlus,487,363.93,130,177233.91,No
1597,2025-05-30,Insulin,Capsule,Maharashtra,Netmeds,227,206.79,193,46941.33,No
1598,2025-05-30,Insulin,Capsule,Gujarat,Wellness Forever,287,359.26,270,103107.62,No
1599,2025-05-30,Insulin,Syrup,Gujarat,Wellness Forever,362,219.82,-6,79574.84,Yes
1600,2025-05-30,Insulin,Capsule,Maharashtra,Apollo Pharmacy,496,310.72,211,154117.12,No
1601,2025-05-31,Metformin,Tablet,Gujarat,Wellness Forever,312,27.35,170,8533.2,No
1602,2025-05-31,Amoxicillin,Tablet,Karnataka,MedPlus,38,60.76,46,2308.88,No
1603,2025-05-31,Insulin,Tablet,Gujarat,MedPlus,479,226.33,69,108412.07,No
1604,2025-05-31,Amoxicillin,Injection,Tamil Nadu,MedPlus,310,42.76,118,13255.6,No
1605,2025-06-01,Metformin,Injection,Karnataka,MedPlus,86,10.83,307,931.38,No
1606,2025-06-01,Metformin,Tablet,Delhi,Apollo Pharmacy,18,17.6,281,316.8,No
1607,2025-06-01,Amoxicillin,Tablet,Gujarat,Wellness Forever,33,69.19,155,2283.27,No
1608,2025-06-01,Paracetamol,Syrup,Gujarat,Netmeds,24,19.07,197,457.68,No
1609,2025-06-02,Azithromycin,Tablet,Tamil Nadu,Wellness Forever,173,109.7,2,18978.1,No
1610,2025-06-02,Paracetamol,Syrup,Tamil Nadu,MedPlus,22,16.49,298,362.78,No
1611,2025-06-02,Paracetamol,Injection,Maharashtra,Netmeds,356,16.83,44,5991.48,No
1612,2025-06-02,Paracetamol,Injection,Maharashtra,Apollo Pharmacy,181,14.97,72,2709.57,No
1613,2025-06-03,Insulin,Injection,Maharashtra,MedPlus,366,215.07,11,78715.62,No
1614,2025-06-03,Metformin,Capsule,Tamil Nadu,MedPlus,336,32.68,52,10980.48,No
1615,2025-06-03,Paracetamol,Syrup,Maharashtra,Netmeds,209,15.06,262,3147.54,No
1616,2025-06-03,Metformin,Injection,Maharashtra,Apollo Pharmacy,494,24.01,392,11860.94,No
1617,2025-06-04,Amoxicillin,Syrup,Delhi,Netmeds,498,36.66,24,18256.68,No
1618,2025-06-04,Azithromycin,Tablet,Maharashtra,Apollo Pharmacy,471,75.76,93,35682.96,No
1619,2025-06-04,Amoxicillin,Tablet,Gujarat,MedPlus,387,57.62,58,22298.94,No
1620,2025-06-04,Amoxicillin,Tablet,Tamil Nadu,Wellness Forever,85,81.87,50,6958.95,No
1621,2025-06-05,Insulin,Tablet,Karnataka,MedPlus,173,286.66,152,49592.18,No
1622,2025-06-05,Azithromycin,Syrup,Delhi,Wellness Forever,381,70.43,246,26833.83,No
1623,2025-06-05,Amoxicillin,Capsule,Tamil Nadu,Wellness Forever,70,88.61,352,6202.7,No
1624,2025-06-05,Amoxicillin,Tablet,Tamil Nadu,Apollo Pharmacy,497,36.64,258,18210.08,No
1625,2025-06-06,Azithromycin,Tablet,Gujarat,Netmeds,474,73.8,321,34981.2,No
1626,2025-06-06,Azithromycin,Capsule,Maharashtra,Apollo Pharmacy,433,43.36,342,18774.88,No
1627,2025-06-06,Amoxicillin,Tablet,Gujarat,MedPlus,254,74.39,221,18895.06,No
1628,2025-06-06,Azithromycin,Syrup,Maharashtra,Netmeds,486,113.45,199,55136.7,No
1629,2025-06-07,Amoxicillin,Syrup,Maharashtra,Wellness Forever,391,46.8,350,18298.8,No
1630,2025-06-07,Amoxicillin,Syrup,Tamil Nadu,Wellness Forever,164,81.5,270,13366.0,No
1631,2025-06-07,Insulin,Tablet,Maharashtra,MedPlus,266,223.05,362,59331.3,No
1632,2025-06-07,Paracetamol,Tablet,Delhi,Netmeds,253,18.66,133,4720.98,No
1633,2025-06-08,Amoxicillin,Tablet,Delhi,MedPlus,171,75.24,302,12866.04,No
1634,2025-06-08,Metformin,Syrup,Delhi,MedPlus,77,30.12,378,2319.24,No
1635,2025-06-08,Paracetamol,Syrup,Tamil Nadu,Apollo Pharmacy,353,5.27,360,1860.31,No
1636,2025-06-08,Paracetamol,Tablet,Gujarat,MedPlus,286,19.44,91,5559.84,No
1637,2025-06-09,Paracetamol,Syrup,Karnataka,Netmeds,170,15.9,125,2703.0,No
1638,2025-06-09,Insulin,Capsule,Maharashtra,MedPlus,400,226.19,60,90476.0,No
1639,2025-06-09,Amoxicillin,Tablet,Karnataka,Netmeds,458,79.76,-7,36530.08,Yes
1640,2025-06-09,Insulin,Syrup,Gujarat,Wellness Forever,498,220.38,180,109749.24,No
1641,2025-06-10,Amoxicillin,Injection,Gujarat,MedPlus,268,82.37,279,22075.16,No
1642,2025-06-10,Insulin,Tablet,Tamil Nadu,Netmeds,316,178.15,264,56295.4,No
1643,2025-06-10,Insulin,Tablet,Delhi,Wellness Forever,344,325.92,365,112116.48,No
1644,2025-06-10,Metformin,Syrup,Delhi,Netmeds,104,23.52,102,2446.08,No
1645,2025-06-11,Insulin,Capsule,Gujarat,Wellness Forever,447,174.13,274,77836.11,No
1646,2025-06-11,Azithromycin,Capsule,Tamil Nadu,Apollo Pharmacy,473,59.35,45,28072.55,No
1647,2025-06-11,Metformin,Syrup,Tamil Nadu,MedPlus,467,10.31,373,4814.77,No
1648,2025-06-11,Insulin,Injection,Maharashtra,MedPlus,255,267.19,319,68133.45,No
1649,2025-06-12,Paracetamol,Tablet,Delhi,Wellness Forever,230,9.52,290,2189.6,No
1650,2025-06-12,Azithromycin,Syrup,Gujarat,Apollo Pharmacy,132,87.87,372,11598.84,No
1651,2025-06-12,Azithromycin,Syrup,Karnataka,Netmeds,196,63.78,35,12500.88,No
1652,2025-06-12,Azithromycin,Tablet,Delhi,Apollo Pharmacy,271,63.99,36,17341.29,No
1653,2025-06-13,Metformin,Injection,Maharashtra,Netmeds,422,28.58,106,12060.76,No
1654,2025-06-13,Insulin,Syrup,Tamil Nadu,Netmeds,282,162.04,151,45695.28,No
1655,2025-06-13,Insulin,Tablet,Gujarat,MedPlus,382,375.72,-8,143525.04,Yes
1656,2025-06-13,Paracetamol,Capsule,Delhi,Wellness Forever,69,17.78,353,1226.82,No
1657,2025-06-14,Paracetamol,Tablet,Karnataka,MedPlus,415,15.02,29,6233.3,No
1658,2025-06-14,Azithromycin,Tablet,Maharashtra,MedPlus,417,87.46,328,36470.82,No
1659,2025-06-14,Paracetamol,Tablet,Maharashtra,MedPlus,134,18.38,229,2462.92,No
1660,2025-06-14,Metformin,Injection,Delhi,Netmeds,346,14.63,268,5061.98,No
1661,2025-06-15,Insulin,Injection,Karnataka,MedPlus,350,169.74,359,59409.0,No
1662,2025-06-15,Azithromycin,Tablet,Maharashtra,Netmeds,60,59.16,91,3549.6,No
1663,2025-06-15,Paracetamol,Injection,Gujarat,Wellness Forever,187,16.92,11,3164.04,No
1664,2025-06-15,Metformin,Tablet,Maharashtra,Netmeds,148,10.87,177,1608.76,No
1665,2025-06-16,Metformin,Injection,Karnataka,Netmeds,449,24.57,321,11031.93,No
1666,2025-06-16,Paracetamol,Syrup,Tamil Nadu,Apollo Pharmacy,336,19.93,341,6696.48,No
1667,2025-06-16,Insulin,Tablet,Tamil Nadu,MedPlus,179,363.92,46,65141.68,No
1668,2025-06-16,Paracetamol,Capsule,Delhi,MedPlus,48,12.82,46,615.36,No
1669,2025-06-17,Azithromycin,Tablet,Karnataka,MedPlus,78,45.09,266,3517.02,No
1670,2025-06-17,Paracetamol,Tablet,Maharashtra,MedPlus,245,17.47,105,4280.15,No
1671,2025-06-17,Metformin,Syrup,Maharashtra,Apollo Pharmacy,57,24.97,264,1423.29,No
1672,2025-06-17,Paracetamol,Capsule,Tamil Nadu,Apollo Pharmacy,390,6.72,23,2620.8,No
1673,2025-06-18,Insulin,Tablet,Tamil Nadu,Apollo Pharmacy,66,173.46,364,11448.36,No
1674,2025-06-18,Amoxicillin,Tablet,Gujarat,Apollo Pharmacy,286,84.58,261,24189.88,No
1675,2025-06-18,Paracetamol,Tablet,Tamil Nadu,MedPlus,347,15.04,78,5218.88,No
1676,2025-06-18,Insulin,Syrup,Gujarat,Netmeds,108,357.32,99,38590.56,No
1677,2025-06-19,Insulin,Tablet,Maharashtra,Wellness Forever,413,369.74,160,152702.62,No
1678,2025-06-19,Metformin,Injection,Gujarat,Apollo Pharmacy,24,24.29,105,582.96,No
1679,2025-06-19,Insulin,Capsule,Gujarat,Netmeds,334,279.36,-3,93306.24,Yes
1680,2025-06-19,Insulin,Syrup,Delhi,Apollo Pharmacy,470,257.61,371,121076.7,No
1681,2025-06-20,Insulin,Tablet,Tamil Nadu,MedPlus,188,229.24,147,43097.12,No
1682,2025-06-20,Insulin,Tablet,Gujarat,MedPlus,341,258.65,259,88199.65,No
1683,2025-06-20,Azithromycin,Tablet,Maharashtra,Netmeds,71,101.91,382,7235.61,No
1684,2025-06-20,Azithromycin,Capsule,Karnataka,Netmeds,128,88.15,160,11283.2,No
1685,2025-06-21,Metformin,Tablet,Gujarat,Netmeds,478,32.31,321,15444.18,No
1686,2025-06-21,Paracetamol,Tablet,Tamil Nadu,MedPlus,46,11.65,363,535.9,No
1687,2025-06-21,Insulin,Injection,Delhi,MedPlus,143,301.77,308,43153.11,No
1688,2025-06-21,Paracetamol,Tablet,Maharashtra,Wellness Forever,464,14.47,157,6714.08,No
1689,2025-06-22,Paracetamol,Syrup,Delhi,Netmeds,35,13.88,259,485.8,No
1690,2025-06-22,Metformin,Tablet,Karnataka,Wellness Forever,499,27.57,48,13757.43,No
1691,2025-06-22,Insulin,Capsule,Gujarat,Apollo Pharmacy,17,209.36,85,3559.12,No
1692,2025-06-22,Insulin,Capsule,Gujarat,Wellness Forever,466,278.09,306,129589.94,No
1693,2025-06-23,Amoxicillin,Syrup,Tamil Nadu,Apollo Pharmacy,484,36.25,50,17545.0,No
1694,2025-06-23,Paracetamol,Capsule,Gujarat,Apollo Pharmacy,13,10.77,315,140.01,No
1695,2025-06-23,Paracetamol,Tablet,Maharashtra,Wellness Forever,30,12.32,29,369.6,No
1696,2025-06-23,Azithromycin,Syrup,Karnataka,Netmeds,424,92.18,71,39084.32,No
1697,2025-06-24,Amoxicillin,Syrup,Delhi,Apollo Pharmacy,158,87.03,51,13750.74,No
1698,2025-06-24,Azithromycin,Syrup,Karnataka,Netmeds,497,88.05,243,43760.85,No
1699,2025-06-24,Azithromycin,Tablet,Gujarat,MedPlus,34,99.49,189,3382.66,No
1700,2025-06-24,Azithromycin,Tablet,Delhi,Apollo Pharmacy,496,80.5,162,39928.0,No
1701,2025-06-25,Metformin,Tablet,Tamil Nadu,MedPlus,152,25.85,264,3929.2,No
1702,2025-06-25,Metformin,Tablet,Karnataka,Wellness Forever,254,11.77,328,2989.58,No
1703,2025-06-25,Azithromycin,Tablet,Delhi,Netmeds,428,60.35,1,25829.8,No
1704,2025-06-25,Amoxicillin,Injection,Delhi,Wellness Forever,442,51.71,280,22855.82,No
1705,2025-06-26,Paracetamol,Tablet,Delhi,Apollo Pharmacy,52,12.09,186,628.68,No
1706,2025-06-26,Amoxicillin,Tablet,Maharashtra,MedPlus,434,32.74,156,14209.16,No
1707,2025-06-26,Insulin,Syrup,Karnataka,Apollo Pharmacy,302,185.01,391,55873.02,No
1708,2025-06-26,Metformin,Syrup,Delhi,Wellness Forever,194,16.92,246,3282.48,No
1709,2025-06-27,Paracetamol,Capsule,Karnataka,Netmeds,51,19.57,178,998.07,No
1710,2025-06-27,Paracetamol,Syrup,Delhi,Netmeds,440,9.97,133,4386.8,No
1711,2025-06-27,Insulin,Tablet,Tamil Nadu,Apollo Pharmacy,101,270.51,359,27321.51,No
1712,2025-06-27,Insulin,Capsule,Tamil Nadu,Apollo Pharmacy,326,199.02,360,64880.52,No
1713,2025-06-28,Azithromycin,Syrup,Tamil Nadu,MedPlus,407,88.86,19,36166.02,No
1714,2025-06-28,Metformin,Tablet,Gujarat,Wellness Forever,333,17.02,353,5667.66,No
1715,2025-06-28,Metformin,Syrup,Delhi,Apollo Pharmacy,62,15.17,13,940.54,No
1716,2025-06-28,Amoxicillin,Capsule,Gujarat,MedPlus,93,60.99,247,5672.07,No
1717,2025-06-29,Azithromycin,Tablet,Karnataka,Apollo Pharmacy,43,40.44,205,1738.92,No
1718,2025-06-29,Azithromycin,Tablet,Gujarat,Netmeds,85,40.61,37,3451.85,No
1719,2025-06-29,Azithromycin,Tablet,Karnataka,MedPlus,362,57.53,263,20825.86,No
1720,2025-06-29,Azithromycin,Tablet,Karnataka,MedPlus,417,42.94,337,17905.98,No
1721,2025-06-30,Metformin,Tablet,Karnataka,Apollo Pharmacy,413,12.7,376,5245.1,No
1722,2025-06-30,Metformin,Syrup,Gujarat,Wellness Forever,206,18.47,60,3804.82,No
1723,2025-06-30,Azithromycin,Tablet,Delhi,Netmeds,495,104.21,160,51583.95,No
1724,2025-06-30,Amoxicillin,Capsule,Gujarat,Wellness Forever,295,64.32,-6,18974.4,Yes
1725,2025-07-01,Paracetamol,Injection,Delhi,MedPlus,97,12.69,101,1230.93,No
1726,2025-07-01,Paracetamol,Syrup,Delhi,Wellness Forever,244,9.4,264,2293.6,No
1727,2025-07-01,Amoxicillin,Capsule,Karnataka,MedPlus,241,85.91,202,20704.31,No
1728,2025-07-01,Azithromycin,Tablet,Gujarat,Wellness Forever,16,71.76,159,1148.16,No
1729,2025-07-02,Metformin,Syrup,Delhi,Apollo Pharmacy,301,12.18,218,3666.18,No
1730,2025-07-02,Paracetamol,Syrup,Tamil Nadu,Wellness Forever,47,14.26,236,670.22,No
1731,2025-07-02,Insulin,Capsule,Delhi,MedPlus,473,178.46,279,84411.58,No
1732,2025-07-02,Insulin,Injection,Tamil Nadu,Netmeds,61,236.31,306,14414.91,No
1733,2025-07-03,Amoxicillin,Tablet,Gujarat,Netmeds,152,60.44,-10,9186.88,Yes
1734,2025-07-03,Azithromycin,Capsule,Gujarat,Netmeds,439,109.94,5,48263.66,No
1735,2025-07-03,Paracetamol,Tablet,Gujarat,MedPlus,416,12.4,57,5158.4,No
1736,2025-07-03,Azithromycin,Capsule,Delhi,Wellness Forever,405,96.18,314,38952.9,No
1737,2025-07-04,Paracetamol,Capsule,Maharashtra,Netmeds,230,19.89,20,4574.7,No
1738,2025-07-04,Amoxicillin,Tablet,Delhi,Netmeds,437,37.89,371,16557.93,No
1739,2025-07-04,Amoxicillin,Injection,Delhi,Netmeds,249,46.48,217,11573.52,No
1740,2025-07-04,Insulin,Tablet,Karnataka,Apollo Pharmacy,152,248.64,200,37793.28,No
1741,2025-07-05,Azithromycin,Tablet,Karnataka,MedPlus,358,73.75,190,26402.5,No
1742,2025-07-05,Insulin,Syrup,Delhi,MedPlus,372,252.76,28,94026.72,No
1743,2025-07-05,Azithromycin,Syrup,Tamil Nadu,MedPlus,391,112.61,75,44030.51,No
1744,2025-07-05,Insulin,Capsule,Karnataka,MedPlus,58,328.51,300,19053.58,No
1745,2025-07-06,Metformin,Injection,Delhi,MedPlus,286,25.2,77,7207.2,No
1746,2025-07-06,Metformin,Syrup,Maharashtra,Apollo Pharmacy,280,17.73,323,4964.4,No
1747,2025-07-06,Metformin,Capsule,Tamil Nadu,Wellness Forever,23,30.59,67,703.57,No
1748,2025-07-06,Metformin,Capsule,Gujarat,Apollo Pharmacy,307,33.88,317,10401.16,No
1749,2025-07-07,Paracetamol,Tablet,Delhi,Netmeds,473,17.32,266,8192.36,No
1750,2025-07-07,Metformin,Capsule,Delhi,Apollo Pharmacy,24,10.04,5,240.96,No
1751,2025-07-07,Amoxicillin,Tablet,Tamil Nadu,MedPlus,243,68.18,212,16567.74,No
1752,2025-07-07,Amoxicillin,Capsule,Karnataka,Apollo Pharmacy,72,33.07,360,2381.04,No
1753,2025-07-08,Paracetamol,Tablet,Karnataka,MedPlus,205,8.86,114,1816.3,No
1754,2025-07-08,Metformin,Tablet,Karnataka,Apollo Pharmacy,36,11.49,159,413.64,No
1755,2025-07-08,Metformin,Tablet,Gujarat,MedPlus,480,25.09,92,12043.2,No
1756,2025-07-08,Metformin,Syrup,Tamil Nadu,Netmeds,102,27.16,398,2770.32,No
1757,2025-07-09,Insulin,Tablet,Tamil Nadu,MedPlus,114,178.62,267,20362.68,No
1758,2025-07-09,Azithromycin,Tablet,Karnataka,Apollo Pharmacy,318,70.71,55,22485.78,No
1759,2025-07-09,Insulin,Syrup,Karnataka,Netmeds,61,264.06,388,16107.66,No
1760,2025-07-09,Azithromycin,Capsule,Maharashtra,Apollo Pharmacy,328,69.52,34,22802.56,No
1761,2025-07-10,Metformin,Tablet,Maharashtra,Netmeds,466,13.03,79,6071.98,No
1762,2025-07-10,Metformin,Tablet,Delhi,Wellness Forever,190,20.47,263,3889.3,No
1763,2025-07-10,Insulin,Tablet,Delhi,Wellness Forever,66,337.79,381,22294.14,No
1764,2025-07-10,Insulin,Tablet,Tamil Nadu,Wellness Forever,129,167.75,321,21639.75,No
1765,2025-07-11,Azithromycin,Capsule,Tamil Nadu,Apollo Pharmacy,317,46.41,116,14711.97,No
1766,2025-07-11,Amoxicillin,Capsule,Gujarat,Apollo Pharmacy,372,51.29,382,19079.88,No
1767,2025-07-11,Azithromycin,Syrup,Gujarat,Netmeds,52,115.34,260,5997.68,No
1768,2025-07-11,Insulin,Tablet,Maharashtra,Netmeds,144,317.14,364,45668.16,No
1769,2025-07-12,Insulin,Injection,Delhi,Netmeds,382,319.67,-3,122113.94,Yes
1770,2025-07-12,Paracetamol,Syrup,Maharashtra,Netmeds,435,10.43,-13,4537.05,Yes
1771,2025-07-12,Insulin,Capsule,Maharashtra,MedPlus,269,298.42,208,80274.98,No
1772,2025-07-12,Paracetamol,Syrup,Delhi,Wellness Forever,206,5.15,159,1060.9,No
1773,2025-07-13,Amoxicillin,Injection,Gujarat,MedPlus,142,68.17,371,9680.14,No
1774,2025-07-13,Azithromycin,Syrup,Delhi,MedPlus,468,113.06,369,52912.08,No
1775,2025-07-13,Azithromycin,Tablet,Karnataka,MedPlus,264,89.01,74,23498.64,No
1776,2025-07-13,Paracetamol,Capsule,Karnataka,MedPlus,498,18.11,392,9018.78,No
1777,2025-07-14,Azithromycin,Syrup,Karnataka,Wellness Forever,229,97.92,225,22423.68,No
1778,2025-07-14,Insulin,Syrup,Tamil Nadu,MedPlus,345,180.14,19,62148.3,No
1779,2025-07-14,Metformin,Tablet,Gujarat,Netmeds,50,32.56,-2,1628.0,Yes
1780,2025-07-14,Paracetamol,Syrup,Gujarat,Apollo Pharmacy,487,6.0,179,2922.0,No
1781,2025-07-15,Azithromycin,Syrup,Tamil Nadu,Netmeds,397,82.72,381,32839.84,No
1782,2025-07-15,Paracetamol,Tablet,Maharashtra,Apollo Pharmacy,264,7.13,290,1882.32,No
1783,2025-07-15,Paracetamol,Tablet,Karnataka,Netmeds,11,5.18,318,56.98,No
1784,2025-07-15,Metformin,Syrup,Karnataka,Netmeds,204,20.55,197,4192.2,No
1785,2025-07-16,Insulin,Injection,Maharashtra,Apollo Pharmacy,251,223.76,394,56163.76,No
1786,2025-07-16,Paracetamol,Syrup,Delhi,Wellness Forever,158,12.29,-13,1941.82,Yes
1787,2025-07-16,Azithromycin,Tablet,Delhi,MedPlus,207,86.18,163,17839.26,No
1788,2025-07-16,Amoxicillin,Injection,Gujarat,Netmeds,308,32.62,24,10046.96,No
1789,2025-07-17,Paracetamol,Tablet,Tamil Nadu,Wellness Forever,254,6.85,148,1739.9,No
1790,2025-07-17,Paracetamol,Tablet,Gujarat,MedPlus,347,13.38,291,4642.86,No
1791,2025-07-17,Metformin,Tablet,Delhi,Wellness Forever,117,18.58,219,2173.86,No
1792,2025-07-17,Insulin,Tablet,Maharashtra,Wellness Forever,462,332.29,241,153517.98,No
1793,2025-07-18,Amoxicillin,Tablet,Gujarat,MedPlus,402,69.14,344,27794.28,No
1794,2025-07-18,Azithromycin,Tablet,Karnataka,Netmeds,221,107.65,375,23790.65,No
1795,2025-07-18,Amoxicillin,Tablet,Karnataka,Wellness Forever,165,71.55,357,11805.75,No
1796,2025-07-18,Azithromycin,Tablet,Maharashtra,Netmeds,35,74.39,100,2603.65,No
1797,2025-07-19,Insulin,Syrup,Delhi,Netmeds,91,318.24,36,28959.84,No
1798,2025-07-19,Azithromycin,Syrup,Karnataka,Netmeds,92,62.03,360,5706.76,No
1799,2025-07-19,Metformin,Tablet,Karnataka,MedPlus,140,17.66,379,2472.4,No
1800,2025-07-19,Metformin,Capsule,Tamil Nadu,Apollo Pharmacy,338,29.72,395,10045.36,No
1801,2025-07-20,Metformin,Tablet,Gujarat,Netmeds,109,21.16,126,2306.44,No
1802,2025-07-20,Metformin,Syrup,Delhi,Apollo Pharmacy,265,29.96,70,7939.4,No
1803,2025-07-20,Amoxicillin,Tablet,Gujarat,Apollo Pharmacy,488,79.35,30,38722.8,No
1804,2025-07-20,Insulin,Tablet,Delhi,Wellness Forever,58,364.39,316,21134.62,No
1805,2025-07-21,Azithromycin,Syrup,Karnataka,Netmeds,410,113.33,222,46465.3,No
1806,2025-07-21,Azithromycin,Syrup,Tamil Nadu,Netmeds,72,74.48,-6,5362.56,Yes
1807,2025-07-21,Metformin,Capsule,Gujarat,Netmeds,320,17.97,136,5750.4,No
1808,2025-07-21,Metformin,Syrup,Karnataka,Apollo Pharmacy,416,24.55,45,10212.8,No
1809,2025-07-22,Paracetamol,Capsule,Delhi,MedPlus,299,10.57,2,3160.43,No
1810,2025-07-22,Insulin,Tablet,Gujarat,Apollo Pharmacy,114,300.27,70,34230.78,No
1811,2025-07-22,Amoxicillin,Tablet,Gujarat,Netmeds,114,72.34,121,8246.76,No
1812,2025-07-22,Azithromycin,Tablet,Karnataka,Netmeds,334,95.07,385,31753.38,No
1813,2025-07-23,Paracetamol,Tablet,Gujarat,Netmeds,24,10.62,214,254.88,No
1814,2025-07-23,Paracetamol,Syrup,Tamil Nadu,Apollo Pharmacy,184,7.5,112,1380.0,No
1815,2025-07-23,Azithromycin,Syrup,Tamil Nadu,Netmeds,268,74.44,88,19949.92,No
1816,2025-07-23,Amoxicillin,Tablet,Karnataka,Wellness Forever,220,38.56,170,8483.2,No
1817,2025-07-24,Paracetamol,Capsule,Delhi,Netmeds,421,18.35,381,7725.35,No
1818,2025-07-24,Paracetamol,Capsule,Karnataka,MedPlus,268,10.19,162,2730.92,No
1819,2025-07-24,Insulin,Tablet,Tamil Nadu,Wellness Forever,111,188.61,341,20935.71,No
1820,2025-07-24,Amoxicillin,Tablet,Maharashtra,Netmeds,269,31.53,-10,8481.57,Yes
1821,2025-07-25,Paracetamol,Tablet,Maharashtra,Wellness Forever,353,14.69,325,5185.57,No
1822,2025-07-25,Amoxicillin,Tablet,Gujarat,Netmeds,168,68.21,291,11459.28,No
1823,2025-07-25,Azithromycin,Tablet,Gujarat,MedPlus,54,67.25,20,3631.5,No
